Symbol,CLI,#_AUUUY,#_WUUUA,#_YUUUA,#_UUUUU,#Motifs,5UTR,3UTR,CDS,Intron,Total_Binding_Sites,Binding_Site_Bins
FGFBP1,,,,,,,,,,,0,No Sites
CCKAR,,,,,,,,,,,0,No Sites
COX7B2,,,,,,,,,,,0,No Sites
SYT14L,,,,,,,,,,,0,No Sites
CXCL5,,,,,,,,,,,0,No Sites
ANKRD56,,,,,,,,,,,0,No Sites
FAM175A,,,,,,,,,,,0,No Sites
NEUROG2,,,,,,,,,,,0,No Sites
SFRP2,,,,,,,,,,,0,No Sites
TKTL2,,,,,,,,,,,0,No Sites
MTNR1A,,,,,,,,,,,0,No Sites
TRIML2,,,,,,,,,,,0,No Sites
IRX1,,,,,,,,,,,0,No Sites
FBXL7,,,,,,,,,,,0,No Sites
RXFP3,,,,,,,,,,,0,No Sites
PTGER4,,,,,,,,,,,0,No Sites
CARD6,,,,,,,,,,,0,No Sites
GPR150,,,,,,,,,,,0,No Sites
RFESD,,,,,,,,,,,0,No Sites
ERAP2,,,,,,,,,,,0,No Sites
SRP19,,,,,,,,,,,0,No Sites
PRR16,,,,,,,,,,,0,No Sites
CSF2,,,,,,,,,,,0,No Sites
IL13,,,,,,,,,,,0,No Sites
ANKRD43,,,,,,,,,,,0,No Sites
LEAP2,,,,,,,,,,,0,No Sites
PCDHB2,,,,,,,,,,,0,No Sites
PCDHB7,,,,,,,,,,,0,No Sites
PCDHGC5,,,,,,,,,,,0,No Sites
HMHB1,,,,,,,,,,,0,No Sites
ADRB2,,,,,,,,,,,0,No Sites
KIF4B,,,,,,,,,,,0,No Sites
NIPAL4,,,,,,,,,,,0,No Sites
FBL,,,,,,,,,,,0,No Sites
FOXI1,,,,,,,,,,,0,No Sites
BTNL3,,,,,,,,,,,0,No Sites
SLC6A3,,,,,,,,,,,0,No Sites
IRX4,,,,,,,,,,,0,No Sites
AMACR,,,,,,,,,,,0,No Sites
UGT3A2,,,,,,,,,,,0,No Sites
FGF10,,,,,,,,,,,0,No Sites
GCNT4,,,,,,,,,,,0,No Sites
F2RL2,,,,,,,,,,,0,No Sites
SHROOM1,,,,,,,,,,,0,No Sites
NEUROG1,,,,,,,,,,,0,No Sites
SLC23A1,,,,,,,,,,,0,No Sites
ECSCR,,,,,,,,,,,0,No Sites
FCHSD1,,,,,,,,,,,0,No Sites
ARSI,,,,,,,,,,,0,No Sites
HAND1,,,,,,,,,,,0,No Sites
HAVCR2,,,,,,,,,,,0,No Sites
MED7,,,,,,,,,,,0,No Sites
ADAM19,,,,,,,,,,,0,No Sites
C1QTNF2,,,,,,,,,,,0,No Sites
SNCB,,,,,,,,,,,0,No Sites
PROP1,,,,,,,,,,,0,No Sites
OR2Y1,,,,,,,,,,,0,No Sites
FOXQ1,,,,,,,,,,,0,No Sites
FAM50B,,,,,,,,,,,0,No Sites
PPP1R3G,,,,,,,,,,,0,No Sites
LY86,,,,,,,,,,,0,No Sites
HDGFL1,,,,,,,,,,,0,No Sites
ACOT13,,,,,,,,,,,0,No Sites
SCGN,,,,,,,,,,,0,No Sites
HIST1H3A,,,,,,,,,,,0,No Sites
HIST1H4A,,,,,,,,,,,0,No Sites
HIST1H4C,,,,,,,,,,,0,No Sites
HIST1H1E,,,,,,,,,,,0,No Sites
HIST1H2BF,,,,,,,,,,,0,No Sites
HIST1H4E,,,,,,,,,,,0,No Sites
HIST1H2AE,,,,,,,,,,,0,No Sites
HIST1H3E,,,,,,,,,,,0,No Sites
HIST1H4F,,,,,,,,,,,0,No Sites
BTN2A2,,,,,,,,,,,0,No Sites
HIST1H4I,,,,,,,,,,,0,No Sites
HIST1H2AH,,,,,,,,,,,0,No Sites
HIST1H3H,,,,,,,,,,,0,No Sites
HIST1H2BM,,,,,,,,,,,0,No Sites
HIST1H2AL,,,,,,,,,,,0,No Sites
OR2J3,,,,,,,,,,,0,No Sites
OR10C1,,,,,,,,,,,0,No Sites
OR2H1,,,,,,,,,,,0,No Sites
OR2H2,,,,,,,,,,,0,No Sites
TRIM40,,,,,,,,,,,0,No Sites
RPP21,,,,,,,,,,,0,No Sites
DPCR1,,,,,,,,,,,0,No Sites
MCCD1,,,,,,,,,,,0,No Sites
AIF1,,,,,,,,,,,0,No Sites
APOM,,,,,,,,,,,0,No Sites
LY6G5B,,,,,,,,,,,0,No Sites
LY6G6D,,,,,,,,,,,0,No Sites
HSPA1A,,,,,,,,,,,0,No Sites
SLC39A7,,,,,,,,,,,0,No Sites
B3GALT4,,,,,,,,,,,0,No Sites
DEF6,,,,,,,,,,,0,No Sites
NCR2,,,,,,,,,,,0,No Sites
BYSL,,,,,,,,,,,0,No Sites
PTCRA,,,,,,,,,,,0,No Sites
TDRD6,,,,,,,,,,,0,No Sites
TINAG,,,,,,,,,,,0,No Sites
FKBP1C,,,,,,,,,,,0,No Sites
PRSS23,,,,,,,,,,,0,No Sites
SMPD2,,,,,,,,,,,0,No Sites
GPR6,,,,,,,,,,,0,No Sites
GTF3C6,,,,,,,,,,,0,No Sites
WISP3,,,,,,,,,,,0,No Sites
FAM26F,,,,,,,,,,,0,No Sites
RSHL1,,,,,,,,,,,0,No Sites
VGLL2,,,,,,,,,,,0,No Sites
SLC35D3,,,,,,,,,,,0,No Sites
SUMO4,,,,,,,,,,,0,No Sites
SMOC2,,,,,,,,,,,0,No Sites
HUS1B,,,,,,,,,,,0,No Sites
TUBB2A,,,,,,,,,,,0,No Sites
GCM2,,,,,,,,,,,0,No Sites
TBC1D7,,,,,,,,,,,0,No Sites
HIST1H2AA,,,,,,,,,,,0,No Sites
HIST1H1A,,,,,,,,,,,0,No Sites
HIST1H4B,,,,,,,,,,,0,No Sites
HIST1H3B,,,,,,,,,,,0,No Sites
HIST1H2AB,,,,,,,,,,,0,No Sites
HIST1H1C,,,,,,,,,,,0,No Sites
HIST1H4D,,,,,,,,,,,0,No Sites
HIST1H2BG,,,,,,,,,,,0,No Sites
HIST1H1D,,,,,,,,,,,0,No Sites
HIST1H2BL,,,,,,,,,,,0,No Sites
HIST1H2AK,,,,,,,,,,,0,No Sites
HIST1H3J,,,,,,,,,,,0,No Sites
ZNF311,,,,,,,,,,,0,No Sites
RNF39,,,,,,,,,,,0,No Sites
NRM,,,,,,,,,,,0,No Sites
CDSN,,,,,,,,,,,0,No Sites
PSORS1C2,,,,,,,,,,,0,No Sites
FKBPL,,,,,,,,,,,0,No Sites
ZBTB22,,,,,,,,,,,0,No Sites
BAK1,,,,,,,,,,,0,No Sites
TEAD3,,,,,,,,,,,0,No Sites
ETV7,,,,,,,,,,,0,No Sites
UNC5CL,,,,,,,,,,,0,No Sites
ZNF318,,,,,,,,,,,0,No Sites
DLK2,,,,,,,,,,,0,No Sites
CRISP2,,,,,,,,,,,0,No Sites
HTR1B,,,,,,,,,,,0,No Sites
POPDC3,,,,,,,,,,,0,No Sites
TXLNB,,,,,,,,,,,0,No Sites
SF3B5,,,,,,,,,,,0,No Sites
PRR18,,,,,,,,,,,0,No Sites
UNCX,,,,,,,,,,,0,No Sites
LFNG,,,,,,,,,,,0,No Sites
ARL4A,,,,,,,,,,,0,No Sites
PRR15,,,,,,,,,,,0,No Sites
FAM188B,,,,,,,,,,,0,No Sites
BMPER,,,,,,,,,,,0,No Sites
BLVRA,,,,,,,,,,,0,No Sites
AEBP1,,,,,,,,,,,0,No Sites
POM121L12,,,,,,,,,,,0,No Sites
FZD9,,,,,,,,,,,0,No Sites
HSPB1,,,,,,,,,,,0,No Sites
UPK3B,,,,,,,,,,,0,No Sites
STEAP1,,,,,,,,,,,0,No Sites
BHLHA15,,,,,,,,,,,0,No Sites
ZKSCAN5,,,,,,,,,,,0,No Sites
POP7,,,,,,,,,,,0,No Sites
EPO,,,,,,,,,,,0,No Sites
ST7OT4,,,,,,,,,,,0,No Sites
ANKRD7,,,,,,,,,,,0,No Sites
IRF5,,,,,,,,,,,0,No Sites
SMO,,,,,,,,,,,0,No Sites
OR6V1,,,,,,,,,,,0,No Sites
OR2F1,,,,,,,,,,,0,No Sites
OR2A9P,,,,,,,,,,,0,No Sites
GIMAP8,,,,,,,,,,,0,No Sites
PRPS1L1,,,,,,,,,,,0,No Sites
TMEM196,,,,,,,,,,,0,No Sites
HOXA4,,,,,,,,,,,0,No Sites
HOXA6,,,,,,,,,,,0,No Sites
HOXA7,,,,,,,,,,,0,No Sites
NOD1,,,,,,,,,,,0,No Sites
GGCT,,,,,,,,,,,0,No Sites
FAM183B,,,,,,,,,,,0,No Sites
INHBA,,,,,,,,,,,0,No Sites
MYL7,,,,,,,,,,,0,No Sites
NPC1L1,,,,,,,,,,,0,No Sites
PKD1L1,,,,,,,,,,,0,No Sites
CHCHD2,,,,,,,,,,,0,No Sites
ZNF117,,,,,,,,,,,0,No Sites
ERV3,,,,,,,,,,,0,No Sites
TRIM74,,,,,,,,,,,0,No Sites
NSUN5,,,,,,,,,,,0,No Sites
DNAJC30,,,,,,,,,,,0,No Sites
ABHD11,,,,,,,,,,,0,No Sites
CLDN3,,,,,,,,,,,0,No Sites
WBSCR27,,,,,,,,,,,0,No Sites
GTF2IRD2,,,,,,,,,,,0,No Sites
TMEM60,,,,,,,,,,,0,No Sites
DLX5,,,,,,,,,,,0,No Sites
ATP5J2,,,,,,,,,,,0,No Sites
UFSP1,,,,,,,,,,,0,No Sites
MOGAT3,,,,,,,,,,,0,No Sites
ALKBH4,,,,,,,,,,,0,No Sites
PAX4,,,,,,,,,,,0,No Sites
LRRC4,,,,,,,,,,,0,No Sites
OPN1SW,,,,,,,,,,,0,No Sites
TSGA13,,,,,,,,,,,0,No Sites
KLF14,,,,,,,,,,,0,No Sites
SHH,,,,,,,,,,,0,No Sites
FAM66A,,,,,,,,,,,0,No Sites
PDLIM2,,,,,,,,,,,0,No Sites
ADAMDEC1,,,,,,,,,,,0,No Sites
NEFM,,,,,,,,,,,0,No Sites
PNOC,,,,,,,,,,,0,No Sites
DCTN6,,,,,,,,,,,0,No Sites
HTRA4,,,,,,,,,,,0,No Sites
NPBWR1,,,,,,,,,,,0,No Sites
SOX17,,,,,,,,,,,0,No Sites
BHLHE22,,,,,,,,,,,0,No Sites
RRS1,,,,,,,,,,,0,No Sites
CA3,,,,,,,,,,,0,No Sites
ATP6V0D2,,,,,,,,,,,0,No Sites
PDP1,,,,,,,,,,,0,No Sites
POP1,,,,,,,,,,,0,No Sites
KCNS2,,,,,,,,,,,0,No Sites
ODF1,,,,,,,,,,,0,No Sites
NOV,,,,,,,,,,,0,No Sites
FAM83A,,,,,,,,,,,0,No Sites
ZNF572,,,,,,,,,,,0,No Sites
GPIHBP1,,,,,,,,,,,0,No Sites
TIGD5,,,,,,,,,,,0,No Sites
FAM87A,,,,,,,,,,,0,No Sites
FGF20,,,,,,,,,,,0,No Sites
STC1,,,,,,,,,,,0,No Sites
PNMA2,,,,,,,,,,,0,No Sites
DKK4,,,,,,,,,,,0,No Sites
CEBPD,,,,,,,,,,,0,No Sites
SNAI2,,,,,,,,,,,0,No Sites
TCF24,,,,,,,,,,,0,No Sites
DPYS,,,,,,,,,,,0,No Sites
ANGPT1,,,,,,,,,,,0,No Sites
TNFRSF11B,,,,,,,,,,,0,No Sites
MAFA,,,,,,,,,,,0,No Sites
FOXH1,,,,,,,,,,,0,No Sites
DMRT2,,,,,,,,,,,0,No Sites
KCNV2,,,,,,,,,,,0,No Sites
KIAA1045,,,,,,,,,,,0,No Sites
CCDC107,,,,,,,,,,,0,No Sites
HRCT1,,,,,,,,,,,0,No Sites
POLR1E,,,,,,,,,,,0,No Sites
ALDH1B1,,,,,,,,,,,0,No Sites
FAM122A,,,,,,,,,,,0,No Sites
FOXB2,,,,,,,,,,,0,No Sites
FOXE1,,,,,,,,,,,0,No Sites
TAL2,,,,,,,,,,,0,No Sites
BSPRY,,,,,,,,,,,0,No Sites
TRIM32,,,,,,,,,,,0,No Sites
OR5C1,,,,,,,,,,,0,No Sites
DOLPP1,,,,,,,,,,,0,No Sites
PPP2R4,,,,,,,,,,,0,No Sites
PRDM12,,,,,,,,,,,0,No Sites
LAMC3,,,,,,,,,,,0,No Sites
DBH,,,,,,,,,,,0,No Sites
OBP2A,,,,,,,,,,,0,No Sites
LCN9,,,,,,,,,,,0,No Sites
LCNL1,,,,,,,,,,,0,No Sites
MRPL41,,,,,,,,,,,0,No Sites
FOXD4,,,,,,,,,,,0,No Sites
RLN2,,,,,,,,,,,0,No Sites
RLN1,,,,,,,,,,,0,No Sites
TUSC1,,,,,,,,,,,0,No Sites
AQP3,,,,,,,,,,,0,No Sites
KIAA1161,,,,,,,,,,,0,No Sites
ENHO,,,,,,,,,,,0,No Sites
CCL27,,,,,,,,,,,0,No Sites
CCL19,,,,,,,,,,,0,No Sites
TPM2,,,,,,,,,,,0,No Sites
MSMP,,,,,,,,,,,0,No Sites
PRKACG,,,,,,,,,,,0,No Sites
DIRAS2,,,,,,,,,,,0,No Sites
ZNF322B,,,,,,,,,,,0,No Sites
ACTL7B,,,,,,,,,,,0,No Sites
CDC26,,,,,,,,,,,0,No Sites
HDHD3,,,,,,,,,,,0,No Sites
OR1J1,,,,,,,,,,,0,No Sites
ZBTB26,,,,,,,,,,,0,No Sites
HSPA5,,,,,,,,,,,0,No Sites
PTRH1,,,,,,,,,,,0,No Sites
DPM2,,,,,,,,,,,0,No Sites
DOLK,,,,,,,,,,,0,No Sites
QRFP,,,,,,,,,,,0,No Sites
LHX3,,,,,,,,,,,0,No Sites
LCN10,,,,,,,,,,,0,No Sites
LCN8,,,,,,,,,,,0,No Sites
LCN15,,,,,,,,,,,0,No Sites
FUT7,,,,,,,,,,,0,No Sites
OLAH,,,,,,,,,,,0,No Sites
RPP38,,,,,,,,,,,0,No Sites
FAM23A,,,,,,,,,,,0,No Sites
SPAG6,,,,,,,,,,,0,No Sites
PTF1A,,,,,,,,,,,0,No Sites
HSD17B7P2,,,,,,,,,,,0,No Sites
FXYD4,,,,,,,,,,,0,No Sites
ZNF488,,,,,,,,,,,0,No Sites
SLC18A3,,,,,,,,,,,0,No Sites
OPN4,,,,,,,,,,,0,No Sites
FAM22A,,,,,,,,,,,0,No Sites
CYP26A1,,,,,,,,,,,0,No Sites
PDE6C,,,,,,,,,,,0,No Sites
FRAT1,,,,,,,,,,,0,No Sites
ANKRD2,,,,,,,,,,,0,No Sites
HPS6,,,,,,,,,,,0,No Sites
AS3MT,,,,,,,,,,,0,No Sites
CCDC147,,,,,,,,,,,0,No Sites
ADRA2A,,,,,,,,,,,0,No Sites
ADRB1,,,,,,,,,,,0,No Sites
NANOS1,,,,,,,,,,,0,No Sites
HMX3,,,,,,,,,,,0,No Sites
HMX2,,,,,,,,,,,0,No Sites
FOXI2,,,,,,,,,,,0,No Sites
UTF1,,,,,,,,,,,0,No Sites
ZNF511,,,,,,,,,,,0,No Sites
PAOX,,,,,,,,,,,0,No Sites
TUBB4Q,,,,,,,,,,,0,No Sites
CALML5,,,,,,,,,,,0,No Sites
ANKRD16,,,,,,,,,,,0,No Sites
IL15RA,,,,,,,,,,,0,No Sites
IL2RA,,,,,,,,,,,0,No Sites
UCMA,,,,,,,,,,,0,No Sites
FZD8,,,,,,,,,,,0,No Sites
NAMPTL,,,,,,,,,,,0,No Sites
ZNF248,,,,,,,,,,,0,No Sites
ZNF25,,,,,,,,,,,0,No Sites
FAM25B,,,,,,,,,,,0,No Sites
RBP3,,,,,,,,,,,0,No Sites
GDF2,,,,,,,,,,,0,No Sites
PTPN20B,,,,,,,,,,,0,No Sites
BMS1P5,,,,,,,,,,,0,No Sites
FAM170B,,,,,,,,,,,0,No Sites
AGAP8,,,,,,,,,,,0,No Sites
ASAH2,,,,,,,,,,,0,No Sites
TACR2,,,,,,,,,,,0,No Sites
NODAL,,,,,,,,,,,0,No Sites
PLA2G12B,,,,,,,,,,,0,No Sites
SYNPO2L,,,,,,,,,,,0,No Sites
MMRN2,,,,,,,,,,,0,No Sites
PANK1,,,,,,,,,,,0,No Sites
ANKRD1,,,,,,,,,,,0,No Sites
PPP1R3C,,,,,,,,,,,0,No Sites
SRP9L1,,,,,,,,,,,0,No Sites
SFRP5,,,,,,,,,,,0,No Sites
BLOC1S2,,,,,,,,,,,0,No Sites
LBX1,,,,,,,,,,,0,No Sites
CALHM1,,,,,,,,,,,0,No Sites
PRLHR,,,,,,,,,,,0,No Sites
MMP21,,,,,,,,,,,0,No Sites
NKX6-2,,,,,,,,,,,0,No Sites
FRG2B,,,,,,,,,,,0,No Sites
IFITM2,,,,,,,,,,,0,No Sites
RASSF7,,,,,,,,,,,0,No Sites
KRTAP5-6,,,,,,,,,,,0,No Sites
TNNI2,,,,,,,,,,,0,No Sites
RBMXL2,,,,,,,,,,,0,No Sites
CTR9,,,,,,,,,,,0,No Sites
MYOD1,,,,,,,,,,,0,No Sites
MRGPRX3,,,,,,,,,,,0,No Sites
SAA1,,,,,,,,,,,0,No Sites
FIBIN,,,,,,,,,,,0,No Sites
DEPDC7,,,,,,,,,,,0,No Sites
FJX1,,,,,,,,,,,0,No Sites
SPRYD5,,,,,,,,,,,0,No Sites
CLP1,,,,,,,,,,,0,No Sites
OR9Q2,,,,,,,,,,,0,No Sites
CNTF,,,,,,,,,,,0,No Sites
MS4A15,,,,,,,,,,,0,No Sites
TMEM109,,,,,,,,,,,0,No Sites
TMEM216,,,,,,,,,,,0,No Sites
FEN1,,,,,,,,,,,0,No Sites
SCGB1A1,,,,,,,,,,,0,No Sites
ROM1,,,,,,,,,,,0,No Sites
GNG3,,,,,,,,,,,0,No Sites
FLRT1,,,,,,,,,,,0,No Sites
FERMT3,,,,,,,,,,,0,No Sites
SLC22A11,,,,,,,,,,,0,No Sites
SLC22A12,,,,,,,,,,,0,No Sites
PPP2R5B,,,,,,,,,,,0,No Sites
SPDYC,,,,,,,,,,,0,No Sites
CDC42EP2,,,,,,,,,,,0,No Sites
FAM89B,,,,,,,,,,,0,No Sites
CCDC85B,,,,,,,,,,,0,No Sites
TMEM151A,,,,,,,,,,,0,No Sites
NPAS4,,,,,,,,,,,0,No Sites
RBM14,,,,,,,,,,,0,No Sites
RCE1,,,,,,,,,,,0,No Sites
RHOD,,,,,,,,,,,0,No Sites
CABP4,,,,,,,,,,,0,No Sites
FOLR2,,,,,,,,,,,0,No Sites
AQP11,,,,,,,,,,,0,No Sites
FOLR4,,,,,,,,,,,0,No Sites
FUT4,,,,,,,,,,,0,No Sites
KDM4D,,,,,,,,,,,0,No Sites
TMEM133,,,,,,,,,,,0,No Sites
DDI1,,,,,,,,,,,0,No Sites
HSPB2,,,,,,,,,,,0,No Sites
ANKK1,,,,,,,,,,,0,No Sites
TTC36,,,,,,,,,,,0,No Sites
TMEM25,,,,,,,,,,,0,No Sites
UPK2,,,,,,,,,,,0,No Sites
POU2F3,,,,,,,,,,,0,No Sites
GRIK4,,,,,,,,,,,0,No Sites
OR10G9,,,,,,,,,,,0,No Sites
OR8A1,,,,,,,,,,,0,No Sites
SPA17,,,,,,,,,,,0,No Sites
NRGN,,,,,,,,,,,0,No Sites
HYLS1,,,,,,,,,,,0,No Sites
PRR10,,,,,,,,,,,0,No Sites
SCT,,,,,,,,,,,0,No Sites
CEND1,,,,,,,,,,,0,No Sites
KRTAP5-1,,,,,,,,,,,0,No Sites
KRTAP5-2,,,,,,,,,,,0,No Sites
KRTAP5-3,,,,,,,,,,,0,No Sites
IGF2,,,,,,,,,,,0,No Sites
CDKN1C,,,,,,,,,,,0,No Sites
PHLDA2,,,,,,,,,,,0,No Sites
MRGPRG,,,,,,,,,,,0,No Sites
ART5,,,,,,,,,,,0,No Sites
CHRNA10,,,,,,,,,,,0,No Sites
RHOG,,,,,,,,,,,0,No Sites
TRIM21,,,,,,,,,,,0,No Sites
OR51B4,,,,,,,,,,,0,No Sites
UBQLN3,,,,,,,,,,,0,No Sites
OR56A1,,,,,,,,,,,0,No Sites
OR2D2,,,,,,,,,,,0,No Sites
NRIP3,,,,,,,,,,,0,No Sites
KCNJ11,,,,,,,,,,,0,No Sites
ANO4,,,,,,,,,,,0,No Sites
DCDC5,,,,,,,,,,,0,No Sites
CHRM4,,,,,,,,,,,0,No Sites
HARBI1,,,,,,,,,,,0,No Sites
C1QTNF4,,,,,,,,,,,0,No Sites
TIMM10,,,,,,,,,,,0,No Sites
OR10Q1,,,,,,,,,,,0,No Sites
GPR44,,,,,,,,,,,0,No Sites
SYT7,,,,,,,,,,,0,No Sites
RAB3IL1,,,,,,,,,,,0,No Sites
FTHL16,,,,,,,,,,,0,No Sites
SCGB1D4,,,,,,,,,,,0,No Sites
SLC22A6,,,,,,,,,,,0,No Sites
HRASLS5,,,,,,,,,,,0,No Sites
MEN1,,,,,,,,,,,0,No Sites
GPHA2,,,,,,,,,,,0,No Sites
BATF2,,,,,,,,,,,0,No Sites
NAALADL1,,,,,,,,,,,0,No Sites
ZNHIT2,,,,,,,,,,,0,No Sites
FAU,,,,,,,,,,,0,No Sites
CD248,,,,,,,,,,,0,No Sites
RIN1,,,,,,,,,,,0,No Sites
CCDC87,,,,,,,,,,,0,No Sites
GPR152,,,,,,,,,,,0,No Sites
NUDT8,,,,,,,,,,,0,No Sites
FGF19,,,,,,,,,,,0,No Sites
FGF4,,,,,,,,,,,0,No Sites
PHOX2A,,,,,,,,,,,0,No Sites
UCP3,,,,,,,,,,,0,No Sites
KCTD21,,,,,,,,,,,0,No Sites
FAM181B,,,,,,,,,,,0,No Sites
FZD4,,,,,,,,,,,0,No Sites
TRIM49,,,,,,,,,,,0,No Sites
GPR83,,,,,,,,,,,0,No Sites
FDXACB1,,,,,,,,,,,0,No Sites
APOA1,,,,,,,,,,,0,No Sites
TREH,,,,,,,,,,,0,No Sites
C1QTNF5,,,,,,,,,,,0,No Sites
OR10S1,,,,,,,,,,,0,No Sites
VSIG2,,,,,,,,,,,0,No Sites
ITFG2,,,,,,,,,,,0,No Sites
KCNA6,,,,,,,,,,,0,No Sites
KCNA1,,,,,,,,,,,0,No Sites
CD27,,,,,,,,,,,0,No Sites
H2AFJ,,,,,,,,,,,0,No Sites
PDE6H,,,,,,,,,,,0,No Sites
CNTN1,,,,,,,,,,,0,No Sites
H1FNT,,,,,,,,,,,0,No Sites
DNAJC22,,,,,,,,,,,0,No Sites
AQP2,,,,,,,,,,,0,No Sites
AQP6,,,,,,,,,,,0,No Sites
KRT7,,,,,,,,,,,0,No Sites
SOAT2,,,,,,,,,,,0,No Sites
MFSD5,,,,,,,,,,,0,No Sites
HOXC12,,,,,,,,,,,0,No Sites
HOXC11,,,,,,,,,,,0,No Sites
HOXC6,,,,,,,,,,,0,No Sites
HOXC8,,,,,,,,,,,0,No Sites
IL23A,,,,,,,,,,,0,No Sites
FAM119B,,,,,,,,,,,0,No Sites
DYRK2,,,,,,,,,,,0,No Sites
SLC35E3,,,,,,,,,,,0,No Sites
GLIPR1,,,,,,,,,,,0,No Sites
SLC17A8,,,,,,,,,,,0,No Sites
COX6A1,,,,,,,,,,,0,No Sites
B3GNT4,,,,,,,,,,,0,No Sites
CCDC62,,,,,,,,,,,0,No Sites
FZD10,,,,,,,,,,,0,No Sites
NRIP2,,,,,,,,,,,0,No Sites
FGF23,,,,,,,,,,,0,No Sites
FGF6,,,,,,,,,,,0,No Sites
FAM90A1,,,,,,,,,,,0,No Sites
TAS2R10,,,,,,,,,,,0,No Sites
PRH1,,,,,,,,,,,0,No Sites
GPRC5D,,,,,,,,,,,0,No Sites
DBX2,,,,,,,,,,,0,No Sites
DDN,,,,,,,,,,,0,No Sites
C1QL4,,,,,,,,,,,0,No Sites
BIN2,,,,,,,,,,,0,No Sites
KRT5,,,,,,,,,,,0,No Sites
KRT81,,,,,,,,,,,0,No Sites
KRT83,,,,,,,,,,,0,No Sites
KRT85,,,,,,,,,,,0,No Sites
KRT84,,,,,,,,,,,0,No Sites
KRT82,,,,,,,,,,,0,No Sites
KRT73,,,,,,,,,,,0,No Sites
KRT1,,,,,,,,,,,0,No Sites
NPFF,,,,,,,,,,,0,No Sites
NFE2,,,,,,,,,,,0,No Sites
GPR84,,,,,,,,,,,0,No Sites
PPP1R1A,,,,,,,,,,,0,No Sites
GLYCAM1,,,,,,,,,,,0,No Sites
LACRT,,,,,,,,,,,0,No Sites
MIP,,,,,,,,,,,0,No Sites
STAC3,,,,,,,,,,,0,No Sites
CPM,,,,,,,,,,,0,No Sites
ALDH1L2,,,,,,,,,,,0,No Sites
SELPLG,,,,,,,,,,,0,No Sites
PLA2G1B,,,,,,,,,,,0,No Sites
CDC42BPB,,,,,,,,,,,0,No Sites
PABPC3,,,,,,,,,,,0,No Sites
RXFP2,,,,,,,,,,,0,No Sites
CCNA1,,,,,,,,,,,0,No Sites
MLNR,,,,,,,,,,,0,No Sites
KCNRG,,,,,,,,,,,0,No Sites
HNRNPA1L2,,,,,,,,,,,0,No Sites
PTMAP4,,,,,,,,,,,0,No Sites
SOX1,,,,,,,,,,,0,No Sites
TUBA3C,,,,,,,,,,,0,No Sites
GJB6,,,,,,,,,,,0,No Sites
GPR12,,,,,,,,,,,0,No Sites
ZAR1L,,,,,,,,,,,0,No Sites
MAB21L1,,,,,,,,,,,0,No Sites
CSNK1A1L,,,,,,,,,,,0,No Sites
PCDH8,,,,,,,,,,,0,No Sites
SOX21,,,,,,,,,,,0,No Sites
OR4K15,,,,,,,,,,,0,No Sites
ANG,,,,,,,,,,,0,No Sites
ABHD4,,,,,,,,,,,0,No Sites
LRP10,,,,,,,,,,,0,No Sites
CMTM5,,,,,,,,,,,0,No Sites
DHRS4,,,,,,,,,,,0,No Sites
LTB4R2,,,,,,,,,,,0,No Sites
KIAA0323,,,,,,,,,,,0,No Sites
INSM2,,,,,,,,,,,0,No Sites
BRMS1L,,,,,,,,,,,0,No Sites
TOMM20L,,,,,,,,,,,0,No Sites
LRRC9,,,,,,,,,,,0,No Sites
SIX6,,,,,,,,,,,0,No Sites
HSPA2,,,,,,,,,,,0,No Sites
ACOT2,,,,,,,,,,,0,No Sites
ACOT4,,,,,,,,,,,0,No Sites
ACOT6,,,,,,,,,,,0,No Sites
BATF,,,,,,,,,,,0,No Sites
GLRX5,,,,,,,,,,,0,No Sites
DLK1,,,,,,,,,,,0,No Sites
MEG3,,,,,,,,,,,0,No Sites
DIO3,,,,,,,,,,,0,No Sites
TNFAIP2,,,,,,,,,,,0,No Sites
ASPG,,,,,,,,,,,0,No Sites
ADSSL1,,,,,,,,,,,0,No Sites
ZBTB42,,,,,,,,,,,0,No Sites
KIAA0284,,,,,,,,,,,0,No Sites
BTBD6,,,,,,,,,,,0,No Sites
TMEM121,,,,,,,,,,,0,No Sites
PPP1R3E,,,,,,,,,,,0,No Sites
EFS,,,,,,,,,,,0,No Sites
CBLN3,,,,,,,,,,,0,No Sites
NKX2-1,,,,,,,,,,,0,No Sites
CLEC14A,,,,,,,,,,,0,No Sites
RPL10L,,,,,,,,,,,0,No Sites
RPL36AL,,,,,,,,,,,0,No Sites
NGB,,,,,,,,,,,0,No Sites
ISM2,,,,,,,,,,,0,No Sites
SERPINA10,,,,,,,,,,,0,No Sites
GSC,,,,,,,,,,,0,No Sites
CDCA4,,,,,,,,,,,0,No Sites
MKRN3,,,,,,,,,,,0,No Sites
PGBD4,,,,,,,,,,,0,No Sites
CHST14,,,,,,,,,,,0,No Sites
VPS18,,,,,,,,,,,0,No Sites
CHAC1,,,,,,,,,,,0,No Sites
GCNT3,,,,,,,,,,,0,No Sites
FAM148A,,,,,,,,,,,0,No Sites
PLEKHO2,,,,,,,,,,,0,No Sites
LBXCOR1,,,,,,,,,,,0,No Sites
ISLR2,,,,,,,,,,,0,No Sites
ISLR,,,,,,,,,,,0,No Sites
KIAA1024,,,,,,,,,,,0,No Sites
MESP2,,,,,,,,,,,0,No Sites
